text,label
"Angry Birds the Movie akan segera tayang di bulan ini. Sambil menanti, ada beberapa pelengkap untuk si kecil nih.",0
"Jadi memang banyak yg bikin FF atau AU menjurus ke anggota \xf0\x9f\x8c\x88\xf0\x9f\x8c\x88 yang jujur gua nikmatin bacanya (karena gua support lgbt, doesn't mean I'm not normal ya). I used to it, temen gua banyak soalnya yg 'terang-terangan'. Kenapa sam",0
"RT USER: Ketika lo lagi jilat vagina si cewek, jilatlah luar dalam vagina dan gigitlah klentit ny, jilatlah vagina sampai dalam agar NI\xe2\x80\xa6'",0
USER USER Yang gambarnya monyet dua ya?',0
"USER USER Contoh orang baek itu bpk jokowi, programnya: mobil esemka menjadi mobnas, membangun tidak mengandalkan hutang...dll.",0
RT USER: USER Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri Gejala gila nich nenek ..',1
USER USER Iya baru rezim sekarang ya \xf0\x9f\x98\x82',0
USER ngakakakakaka bete banget asu',0
"USER luar biasa kuasa orang tua ini anak, sekelas polri aja ga berani proses loh, pendemo aja sampe mati sama polisi, lah ini jelas menghina presiden tapi ade ayem aja -__-'",1
"USER Udeeeh kebiasaan sebelum tidur mobile data &amp; wifi off, all apps removed. Baru tadi malam kacrut. Lol wne nunggu yang X Plus aje \xf0\x9f\xa4\xaa\xf0\x9f\x98\x8d'",0
"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet URL",0
"Masuk kelab malam pun ada â??etika pemakaianâ??. Masuk masjid yg terang2 paparkan etika pemakaian kau langgar. ; ; Pergi Iran boleh pula kelambu diri kau. Kau memahami adab &amp; budaya di sana. Apa beza beradab di sini dgn di sana? ; ; Nampak sgt kau sakit, k",0
RT USER USER Ada yg aneh dgn bpk USER klo KPK di bubarkan yg OTT maling2 rakyat Siapa???,1
"Jika disuruh membuat sistem keamanan, mungkin aku akan membuat dengan algoritma seperti hatimu. Kerena hatimu susah ditembus.",0
Inovasi Desa kuatkan ekonomi masyarakat nagari di Sumatera Barat; #BumdesMendunia ; #TPPISumbar ; ; USER ; USER ; USER ; USER ; USER ; USER ; USER,0
#IKLANAHOKJAHAT AHOK MENCIPTAKAN BARA API ANTARA RAKYAT PRIBUMI DENGAN TIONGHOA YG DIBALUT DENGAN PHOBIA.... AHOK KAFIR RASIS...,1
USER anjir kebayang:(',0
USER USER ya emang NU musuh yg ditakuti PKI coba lu baca buku\xc2\xb2 sejarah banyak dijual BK membuat nasakom itu Krn kemauan BK untuk mengakomodir 3 partai besar pada masa itu NU 'ikut' agar pemerintah tdk 100% dikuasai PKI bl,0
Apa yang terkuak semuanya sudah jelas sejak awal memang itu strategi kampanye kami di tim pemenangan anies sandi URL,1
"USER USER Bong..presiden Indonesia di ancam mau d bunuh segala..luh masih bego aja.. D katain kacung bong!! Masa mau jadi kacung smpe 2 priode?? Gw bkn warga kolam aja gerah presiden d hina.. Parah luh bong,dukungan luh palsu\xf",1
"#RRIBantenPagiIni; ; Diduga Masalah Ekonomi, Seorang Guru SD Nekat Gantung Diri",0
USER USER Partai Sontoloyo',1
"Jokowi mengatakan, sebuah negara akan kuat bila umaroh (pemerintah) dan ulama berjalan beriringan dan selalu bersilaturahmi.",0
buaya mn au chris paul\xf0\x9f\xa4\xad',0
"USER Sama kk Dari sd udh di rasis in aku Krn aku batak dan kristen Pas baru2 di jawa ampun dah, manggil gw aja pake nama adat. Itu baru yg adat belum yg masalah agama. Tapi sekarang udh agak jarang kaya gitu sih Jadi aku cuma bisa nyaranin s",0
"USER USER USER USER Udah JATENG ganti gubernur... ; ""Sudirman said-Ida Fauziah""",0
"Kemarin berkesempatan memberikan kuliah umum di Universitas Hassan II Casablanca di Maroko, salah satu Universitas terbesar di Maroko dengan lebih dari 24.000 mahasiswa. Terima kasih atas sambutan hangat dan rasa antusiasnya.;",0
Harga Minyak Naik Dipicu Penguatan Wall Street - Warta Ekonomi,0
Mengenal Walpri Perempuan dalam Pilkada Bondowoso; USER,0
Sudah kebuka satu demi satu kebusukab kubu anies sandi yg menang dengan tanpa berkah URL,1
USER Jkw bukan orang kafir..',0
Jika bicara laptop dari China dan jika maksudnya adalah 'made in China' maka hampir 90% laptop seluruh dunia berasal dari China,0
Bangkai betul! Nasib baik uzur',1
"yang bejat lu, gabisa ngurus keluarga, gausah nyalahin orang. tolol dipiara.'",1
"Cek Kesiapan Pengaman Pilkada, Ternyata Polres Samarinda ... - Tribun Kaltim",0
"USER Tunggu, buaya punya lobang ya?'",0
USER Kayak cabang cabang Nu..ada NU kristen NU budha NU syiah hgg NU zionis..',0
Akun kecebong yang ada kebanyakan dikelola etnis tertentu. Gaya pengecut cebong Jakarta. Mereka dendam dgn anies-sandi.,1
Presiden Jokowi akan berikan gamelan pada dua sekolah,0
Cina Kembali Gelontorkan Dana ke Filipina untuk Perang Marawi URL URL,1
USER USER USER Gubernur bego dlm sejarah DKI',1
RT USER: twitteran mulu pantesan goblok.',1
USER Trus yang ngaku ustad sering bilang JANCUK MATAMU PICEK. apa gak di bilangin ?',1
"KH Anis Maftukhin kemudian menjelaskan latar belakang berdirinya ponpes &amp; visinya.; ; Menurutnya, pondok yg berdiri baru 6 bulan lalu ini tidak dipungut biaya, pengajarnya pun jg tidak dibayar.; ; Ponpes ini, selain belajar Ilmu Islam, jg mengajarkan i",0
USER Brp lma d ewe nya tuh Ampe bgtu',0
Cara paling rasional dan realistis dalam menilai kepemimpinan Presiden Jokowi adalah: sejauh mana dia telah membawa perbaikan dalam berbagai aspek pembangunan dan kesejahteraan masyarakat dibandingkan dengan sebelumnya. Jika cukup banyak maka sangat layak,0
"HEBOH... Anies Bertemu Erdogan, Warganet: Gubernur rasa Presiden, Tidak Plonga Plongo; ; ""Ngobrolnya Nyambung. Gak Plonga Plongo. Pemimpin Muslim ya begini,"" komen warganet.; ; ð???ð???; ;",0
USER Woey jangan. Maho nih',0
Ajarin pake ht..liat pk ht..gunain nalar sblm mati..,1
disini sinyal simpati kacrut abissss parah mau nyetriming suliddddd',1
"Alhamdulillah,semenjak pak jokowi jadi presiden,sudah banyak jln tol yg dibangun,contohnya jln tol trans Kalimantan dan jln tol di Sulawesi Tengah.Jln tol dikedua daerah ini pintu gerbangnya sengaja dibuat sama bahwa itu hasil karya jokowi, tapi kok mirip",0
"Bencong macem Ivan lo percaya...hadeuhh kaka ny jd pelakor aja bangga ... yaiyalah dia blg idup gosah jujur2 amat, dese hobi boboin lekong mulu saban ke bali'",1
"Pak USER tolonglah. Ajak buzzer"" bapak untuk jadi lebih pinter. Bukan anggar jago menghina orang"" yg ngga suka. Pake lapor"" polisi. Duh!",1
"1. Kemarin bersama bapak Presiden meninjau Bandara Kertajati (BIJB) di Jawa Barat, yg Insyaallah akan dilakukan soft opening pd bulan Mei ini. Bandara ini akan melayani penerbangan domestik, Internasional, dan angkutan Haji.",0
"anak cucunya, adalah penganut agama Yahudi atau Nasrani?"" Katakanlah: ""Apakah kamu lebih mengetahui ataukah'",0
Super Gubernur Indonesia memang membanggakan..?; Beda kelasnya dengan Gubernur Reklamasi yang dibangga2kan para cukong. ?; #2019GantiPresiden; #2019PresidenBaru; #CukupSatuPeriode; ;,1
Why the hell do people bother with other's religion sih heran mau orang teis mau ateis ya suka-suka lah sabodo lak nek pek ngurus yo dadio gusti rono lo like aku gasuka ateis garis keras tapi aku juga gasuka teis garis keras like please know your fuggin,0
Mampir di tulisan terbaru saya ya. :) #BeraniTraveling ; ;,0
"USER Bloon lebih bawah dari bodoh, di bawah bloon ada goblok'",0
"USER USER Hahahaha mana gue ngatain agama selain islam hayoo? Hahaha debat lo model gitu? Idih gak level. Masa debat gara2 salah tangkep kalimat kan bikin malu, malu dong sama cebong yang islam agamanya lo hina2 hahahaha sungguh kaum cebong ka",1
anak smp aja pacarannya nonton anak kuliahan pacarannya sama laptop _,0
"Rama biasa bngt ngetweet sendiri bales sendiri, kampang.'",1
Halo Selamat siang buat kalian yang tinggal di seputaran seminyak dapatkan product kita di USER Jl.Kunti street1 Seminyak',0
RT USER: USER USER Dasar..kunyuk nih nyariduit..modal nipu..bangsat Abu..',1
Sedikit sedikit lapor apa gak ada habisnya ini rezim jokowi? Aneh. URL,1
KAMSEUPAY = KAMpungan SEkali Udik PAYah',0
USER Jangan jangan otak makelar penjual asset negara apa maling asset negara ? \xf0\x9f\x91\x89USER pertamina di jual mau di isi TKA dari Tiongkok \xe2\x9d\x93#2019GantiPresiden URL,1
"4.setelah mencapai tujuan kehidupan sebaiknya masih tetap bulat tidah patah maupun cacad ""hilang atau terbilang""'",0
Gubernur Jatim Targetkan Jembatan Widang Selesai H-15 Lebaran,0
"USER USER USER \xf0\x9f\x98\x82ebong dungu akut. Woii itu pesan berita saat trf \xf0\x9f\x98\x82. Diinput manual bong...Makanya jgn norak2 bgt, kelamaan dikolam sik'",1
USER USER Wong kafir mana bisa baca ayat itu. Sotooooy lu fir.',1
KARYAWAN DEPOT KEC BILAH HILIR DEKLARASI ANTI HOAX &amp; PILKADA 2018 DAMAI,0
USER USER USER USER USER USER USER Hiburan malam minggu . Manusia goblok permanen mau disadarkan dsh gak bisa . Lagi bayi otaknya kerendam air ketuban . Apa gara minum kencing habib/ onta? \xf0\x9f\x,1
"USER hahaha.... bikin yg nonton pada ikutan sarap, kyak dadan klo udah main2 gitar...'",0
USER USER USER Sam awakmu wes magriban ta ??,0
"USER klo jaman dki yg dimainkan isu cina ,kapir. sekarang yg cina kapir justru dari keluarga si ono. silit eh sulit lah'",1
"#2019GantiPresiden Pilkada DKI 2017 kita sudah SINGKIRKAN AHOK, INSYA ALLOH #2019GantiPresiden",1
USER USER USER USER USER Saya salut dengan anda yang tetap memelihara kebodohan... Ini termasuk kegagalan rejim.. Gagal bikin anda cerdas... \xf0\x9f\x98\x84',1
"RT USER: \xf0\x9f\x91\xa6: ""Jangan jahatin anak orang"" \xf0\x9f\x91\xa8: ""Baru juga sekali udah diginiin. Haha"" Emang mau berapa kali lo jahatin anak orang, suparj\xe2\x80\xa6'",0
"Pilih presiden yg kerja, kerja,kerja,lanjut 2periode yaa Pak jokowi USER",0
USER Suwi.. langsung tokoh tokohnya dunk..surat surat antar tokoh Nasionalis NU dan Komunis ada?',0
KAMPRET MARKSON GUE SAMPE GARUK2 KASUR URL,0
One more? ; Now who is responsible?ð???ð???ð??¥; Syed Musarraf Syed Azhar Hamdi Pratyay Rajkumar Likhok Parmeswar Basumatary ; Manash Das Nilanjan Deb,0
RT USER Kita apresiasi kinerja Polri. Sigap cepat dan tuntas. Eh Victor Iwan Bopeng Nathan? Masih bebas aja pak KaPolri KaPolri KaPolri KaPolri,1
"Untuk pemerintah rezim tongkol, dan polisi tongkol; yang penting ulama dikasuskan ye ken?? #StopKriminalisasiUlama'",1
USER pdhl gampang yak klo gak mau disebut kafir ya udh syahadat aja',0
USER Mau bangke burik apa blangsak brengsek?',0
"Melalui Sedulur Ngaji, semoga Allah ijinkan Gus Ipul Mbak Puti jadi Gubernur dan Wagub Jatim; ; #SedulurNgajiKotaBatu ; #SedulurNgajiJombang; #JombanGemerlap; USER; USER; USER; USER; USER; USER; USER",0
Aamiin ya rabb.. Tolong USER Indonesia ya Alah dgn yg lebiiihhhh baik..,1
USER USER nah loh skrg ngaku kalo ibu lu di gangbang sm babi sipit...emang nya mangkal dimana ibu lu itu cung? hihihihihi\xf0\x9f\x98\x86',1
USER Aku dilempar bom. Untung aja nggak mati.',0
"""Secara alami perempuan selalu memberi perhatian kepada anak- anak dan keluarga. Itu yang membuat gerakan perempuan menjadi penting karena ia selalu fokus pada kesejahteraan keluarga yang artinya kesejahteraan rakyat juga terjamin"". Selamat Hari Kartini",0
USER Siapa tahu dg buah2an mereka lebih mudah memahami gus... secara kfc itu produk amerika yg kafir...',0
"perempuan kaya lo mending mati aja deh, jelek aja, gausa sok jadi make up artist!",1
USER Ftv gitu ya judulnya Monyet Cantik dan Majikannya. Bodor wkwkwkwk.',0
USER massa berkerumun tengah malam? sengaja provokasi agar rusuh? setelah diciduk lempar tudingan pemerintah pro komunis? ah basi!!,1
USER Emang ada cebong yg nggak dungu??? URL,1
Rambut aku tuh sebenernya warnanya apa sih kadang oren kadang coklat muda kadang coklat onta',0
USER USER Cebong g sunat nih..pergi loe ke septictank ahok.',1
Mana sempet mimpi lagi gw bangke',0
rt USER USER USER Tp kenapa jokowi tidak mau tes dna.?tes Dna lah yg bisa membuktikan nya bukan keturunan PKI,1
Pemerintah menetapkan daftar proyek strategis nasional yang bakal direalisasikan menjadi sâ?¦,0
RT USER: Hoax identik dengan pak jokowi Mulai dari ESEMKA kemudian ekonomi meroket Termasuk klaim keberhasilan SBY *infovalid,1
RT USER HAL yang BIASA dan gak jadi masalah di zaman SBY sekarang semuanya dibesar-besarkan. Dasar jokowi otoriter URL,1
"Mereka ini lah (yg mnggiring opini presiden lama mnang 2 periode kalau lawannya prabowo) yg sbnrnya meluluskan 2 periode..!!; Jd hati2 walaupun mrka bkn cebong, tp mrka adlh agen ganda...",1
USER Artinya kecebobg itu antek komunis,1
"USER USER USER USER Ini asli IQ jongkok! Masak oposisi membangun? Dimana\xc2\xb2 ,tugas oposisi itu nyinyir pada pemerintah! Kecuali di negara komunis, nggak boleh ada yg nyinyir'",1
"RT USER: Ku dah padah eh, even kau bodo bulak curang pun dgn ompuan ya. Nya still maok kau. Segal sayang eh. Kau bodo sikpande hrgai\xe2\x80\xa6'",1
"Wakil ketua umum partai Demokrat, Syarif Hasan mengunjungi kantor DPP PKS, Selasa (17/4). ; ; Diterima oleh Presiden PKS Mohamad Sohibul Iman dan sekjen PKS Mustafa Kamal, pimpinan kedua partai ini tampak akrab membicarakan tentang isu isu kebangsaan dan s",0
"USER Agama katholik ngak ada yg menyebut khatolik nusantara, agama kristen protestan ngak ada yg menyebut kristen protestan nusantara, agama hindu ngak ada yg menyebut hindu nusantara, agama budha ngak ada yg menyebut budha nusantara, ...lha kok ini",0
USER Stupid question. Kalo mau ngentod gak usah puasa goblog.',1
6. Presiden USER juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastruktur transpâ?¦ #RakyatB3rsamaJKW,0
"""jual kantin, jual kntl, jual kintin, tau gitu ngapain minjem duit ke sodara sendiri"" HAHAHA YOKSI NENEK KU'",0
RT USER: Ngentot enak buat cowok\xe2\x98\xba\xef\xb8\x8f URL,0
"USER 100% orang indonesia yg waras sehat jasmani rohani sangat percaya Presiden jokowi muslim berpengaruh didunia, kecuali kader dan anggota gerindra yg tidak percaya #2019TetapJokowi",0
jangan sampe banyak yg mangkrak kaya pak SBY! URL,1
Kampang ah foto segala ngeblur',0
"USER dompetku sampe bisu. lemah gak kuat bersuara lagi :"" tapi merch-nya emang gemesin gt masa kaaa'",0
"""Ya, terserah lo aja."" Balasnya kembali fokus kepada kerjaan kita.; ; Kami mengerjakan tugas project Seni Budaya hanya dalam 2 hari, setelahnya langsung dikumpul dan dipresentasikan. Bersyukur nilainya memuaskan.; ; Setelah kejadian project itu kami makin",0
"USER USER IBU PASTI WANITA; WANITA BELUM TENTU JADI IBU ; GOBLOK; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #PlongaPlongo #Dun",1
"USER USER Harusnya kita makin senang dia koar2 gak jelas kayak gitu. Biar rakyat kita semakin tau, cocot setan yang lagi kebingungan hadapi #2019T3tapJokowi'",1
"USER udah lu jgn panik gitu. ahok si kutil babi bakal tumbang kok di putaran kedua. teruskan cuapcuap mu di sosmed, gak ngaruh.",1
USER kpop e bom ta',0
KERJA TULUS DIKTATOR JOKOWI TUKANG MUNGKIR JANJI YANG MELUDAHI MAYAT KORBAN GENOSIDA THN 1965-1966 DAN PEMBATAIAN LAINNYA,1
"ingin mencoba sopan manggil ke kakak cowok aku aa, tapi JIJIK BANGET NYET GELI SUMPAH GAK KEBAYANG'",0
"Umar Bin Khattab itu:; ; Muslim sejati; Pembela No. 1 Rasullah dan Islam; Khalifah teladan ; Terdepan pengorbanannya; Mencintai rakyatnya; Fasih dan hapal Al Quran; Sangat sederhana; Jujur, tegas, berwibawa ; Dst ; ; Nah... kui sopo? ; ; Enaknya disama2kan",0
"USER USER Saya sgt memaklumi bhw krn faktor umur penyakit pikun anda, hny bantu kasih tau aja"" anda sdg mendiskreditkan ASN' anda sdg mengumbar kelemahan Presiden atas ketidaksukaan bawahannya thdp nya' aku yakin Presiden risih dgn puja puji,",0
USER Nyari monyet ya bang? #findinghyukjae',0
"USER Pak USER tak mungkin Anda pertahankan Islam di Indonesia, lebih baik ikut bangun bangsa & negara",1
Cuk bangun USER mau bubur tai ayam ga?!',0
USER Fitnah fitnah tapi dilike juga dasar onta',1
Salam Jumaat. Sarap nasi lemak. Siap2 ke masjid..',0
USER USER Rebut saham??? Yg ada pemegang sahamnya sekarang ditabok pake duit hasil ngutang. Dasar bani kadal mau aja kalian dikadalin ga selesai2..',1
USER lembaga survey nya bagian dari tim jokowi jadi independensi nya di ragu kan,1
Karna dia ga punya program hanya modal bacot doang,1
Bukti nyata Cina Indonesia antek penjajah,1
USER Berharap sama rezim ini ane rasa mustahil. Namun pesan ane buat USER ada nih bahan bwt pencitraan untuk Pilpres 2019 gantipresiden\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa',0
USER kirain banci:(',0
USER USER USER Loe Cebong dongo ya.... wkwkwk',1
"USER Pak USER KemenAg tak perlu urus Teroris Islam, tapi orang sperti Anda & Gus Mus agar buang Islam",1
"USER USER Huhahahhahahaaa Pengusaha kaya Raya saja nangis ber darah darah di Jaman jokowi ini sangking Susahnya Jaman dan rezim ini mengelola ekonomi negara yg gak bener!!! Beras mahal, sembako mahal, daya beli turun, masyarakat bawah bany",1
"USER Itu urusn dia korupsi urusan polisi,tp klu agama urusan kita MA Tuhan. saya angkat jempol ama bg zumiiiii....",0
"USER Selain musiknya pakai bahasa asing, juga yang ditampilkan ada beberapa kesenian maupun budaya yang bukan asli dari Jawa Tengah.",0
USER USER USER Di negara lain adalah aktifis yang dekat dengan penguasa..??yg saya tau aktifis itu bekerja untuk kaum tertindas. Kalau dekat dengan rezim kemungkinan adalah aktifis PALSU',0
"USER Mana la saya tau, saya kan autis'",0
"Hmm, keknya bahaya kalo sampe pilihan cawapres ke dia juga, bisa kejadian lagi nurunin presiden paksa kek ahok dulu, yg maju akhirnya cawapresnya? Mungkin ?; Menang kalah tetep menang, jago juga strateginya, kek ga ada cawapres lain aja yg bener ?",1
Lihat USER penumpangnya dipenuhi TKA cina yg tdk bisa bhs Indonesia dan ingris cc USER URL,1
Trus doi ngajakin eue dong di dm. Tapi gw amatir anjir HAHAHA gangerti',0
Hanya orang bodoh jika beropini bahwa PKI tdk bangkit.presiden cuma pinter akting & pencitraan.Intelijen TNI yg bicara adanya PKI bangkit.,1
Kalo nct cina debut bayak yang ngadain ga kali ya USER #NCT',0
USER sedi lagunya ih aq mau nangis di pudak onta;(',0
"USER Dan ketika cewe PMS, jangankan cowo, buaya aja takut \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0
Budaya demokrasi Amerika Serikat itu jauh lebih maju dari Indonesia. Rakyatnya tahu membedakan mana yg privat mana yg publik. Mereka faham penggunaan pesawat kepresidenan itu melekat kpd lembaga kepresidenan. Menyangkut keselamatan &amp; pengamanan Preside,0
"USER Pak USER tugas Anda lbh berat dari BNN, menyadarkan Muslim: solat, ngaji, zikir sama dgn ekstasi",1
Belum ada jawaban dari Ketum ICMI apa para intelektual Muslim mampu dan berani bahas terbuka Muhammad Nabi Gadungan,1
Tawuran itu bukan budaya bangsa INDONESIA,0
Bolot atau emang kagak nyambung? URL,0
Capres/ cawapres RI 1 nih pintar dan pro wong cillik dan tdk otoriter,0
Presiden Minta Proyek Strategis Nasional 2017 Segera Dirampungkan -,0
by design dan by rekayasa politik lah yg menjegal bpk USER dalam rezim Jokowi. karena kepentingan politik dan ekonomi peng-peng dan aseng terganggu..,0
USER ; Yth bpk herman. ; Anak saya sakit jsntung bocor. Dan harus oprasi ke jakarta tp saya g punya biaya pak gubernur.. Sekiranya bpk kasian dgn anak saya tlg bantu saya pak. Karna ini menyangkut nyawa anak saya.,0
"USER mirip seperti hoax pokemon go = aku yahudi :')""",0
USER Bangkai tikus kan maksudnya lis ? Wkwk',0
"'Cinta tidak harus memiliki' kata org yg tdk prnah dicintai, wakaka kasian bgt yg suka bilang kya gtu. Cinta itu harus memiliki, bego.""",1
